id,books_count,isbn,authors,original_publication_year,title,language_code,average_rating,image_url,small_image_url
2597,30,380731509,"Louis Sachar, Joel Schick",1989.0,Wayside School Is Falling Down (Wayside School #2),eng,4.17,https://images.gr-assets.com/books/1405055796m/10065.jpg,https://images.gr-assets.com/books/1405055796s/10065.jpg
2598,39,307713547,"Julie Orringer, Arthur Morey",2010.0,The Invisible Bridge,eng,4.19,https://images.gr-assets.com/books/1274139506m/7274337.jpg,https://images.gr-assets.com/books/1274139506s/7274337.jpg
2599,40,61974618,Pittacus Lore,2013.0,"The Fall of Five (Lorien Legacies, #4)",eng,4.24,https://images.gr-assets.com/books/1375365364m/15861491.jpg,https://images.gr-assets.com/books/1375365364s/15861491.jpg
2600,577,141439785,"Thomas Hardy, Keith Wilson",1886.0,The Mayor of Casterbridge,eng,3.8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2601,101,,John Steinbeck,1933.0,The Red Pony,,3.42,https://images.gr-assets.com/books/1391231816m/8732.jpg,https://images.gr-assets.com/books/1391231816s/8732.jpg
2602,122,99478536,Jo Nesbø,2003.0,"The Devil's Star (Harry Hole, #5)",eng,4.03,https://images.gr-assets.com/books/1328611163m/498389.jpg,https://images.gr-assets.com/books/1328611163s/498389.jpg
2603,52,425169693,Alice Hoffman,1997.0,Here on Earth,eng,3.68,https://images.gr-assets.com/books/1388299278m/5159.jpg,https://images.gr-assets.com/books/1388299278s/5159.jpg
2604,61,679436545,"Anne Rice, Tim Curry",1994.0,"Taltos (Lives of the Mayfair Witches, #3)",,3.78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2605,32,,Laurell K. Hamilton,2000.0,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",eng,4.08,https://images.gr-assets.com/books/1327139907m/190361.jpg,https://images.gr-assets.com/books/1327139907s/190361.jpg
2606,33,345503821,Peter V. Brett,2013.0,"The Daylight War (Demon Cycle, #3)",eng,4.23,https://images.gr-assets.com/books/1360777092m/9268487.jpg,https://images.gr-assets.com/books/1360777092s/9268487.jpg
2607,98,385515049,John Grisham,2008.0,The Appeal,en-US,3.58,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2608,48,689878583,Tamora Pierce,1986.0,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",en-US,4.2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2609,52,034552425X,Ben Aaronovitch,2011.0,"Midnight Riot (Peter Grant, #1)",eng,3.92,https://images.gr-assets.com/books/1389055317m/8680417.jpg,https://images.gr-assets.com/books/1389055317s/8680417.jpg
2610,50,60090375,Marian Keyes,1996.0,Lucy Sullivan Is Getting Married,en-US,3.74,https://images.gr-assets.com/books/1407707569m/9303.jpg,https://images.gr-assets.com/books/1407707569s/9303.jpg
2611,73,055255264X,Terry Pratchett,2004.0,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",eng,4.29,https://images.gr-assets.com/books/1319037274m/34501.jpg,https://images.gr-assets.com/books/1319037274s/34501.jpg
2612,55,60786523,Vikram Seth,1993.0,"A Suitable Boy (A Suitable Boy, #1)",en-US,4.1,https://images.gr-assets.com/books/1329421639m/50365.jpg,https://images.gr-assets.com/books/1329421639s/50365.jpg
2613,49,,Chimamanda Ngozi Adichie,2014.0,We Should All Be Feminists,eng,4.47,https://images.gr-assets.com/books/1430821222m/22738563.jpg,https://images.gr-assets.com/books/1430821222s/22738563.jpg
2614,20,1841497975,Patricia Briggs,2011.0,"River Marked (Mercy Thompson, #6)",en-GB,4.26,https://images.gr-assets.com/books/1305738320m/8087906.jpg,https://images.gr-assets.com/books/1305738320s/8087906.jpg
2615,19,446578843,Amy Sedaris,2006.0,I Like You: Hospitality Under the Influence,eng,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2616,48,425198685,William Gibson,2003.0,"Pattern Recognition (Blue Ant, #1)",eng,3.86,https://images.gr-assets.com/books/1288326931m/22320.jpg,https://images.gr-assets.com/books/1288326931s/22320.jpg
2617,55,62267523,Peter  Swanson,2015.0,The Kind Worth Killing,eng,4.03,https://images.gr-assets.com/books/1417981750m/21936809.jpg,https://images.gr-assets.com/books/1417981750s/21936809.jpg
2618,28,761104844,Patricia Schultz,2003.0,"1,000 Places to See Before You Die",,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2619,63,60577371,"Angie Sage, Mark Zug",2007.0,"Physik (Septimus Heap, #3)",en-US,3.99,https://images.gr-assets.com/books/1398052658m/355916.jpg,https://images.gr-assets.com/books/1398052658s/355916.jpg
2620,102,141311401,"Roald Dahl, Quentin Blake",1984.0,Boy: Tales of Childhood,eng,4.09,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2621,12,385496095,Anne Lamott,1999.0,Traveling Mercies: Some Thoughts on Faith,en-CA,4.15,https://images.gr-assets.com/books/1403182174m/10890.jpg,https://images.gr-assets.com/books/1403182174s/10890.jpg
2622,39,1416548009,Vince Flynn,2004.0,"Memorial Day (Mitch Rapp, #7)",eng,4.3,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2623,42,1416903437,Tamora Pierce,1992.0,"Wild Magic (Immortals, #1)",en-US,4.32,https://images.gr-assets.com/books/1166573613m/13836.jpg,https://images.gr-assets.com/books/1166573613s/13836.jpg
2624,95,,Isaac Asimov,1988.0,Prelude to Foundation,eng,4.05,https://images.gr-assets.com/books/1335782474m/30013.jpg,https://images.gr-assets.com/books/1335782474s/30013.jpg
2625,26,1859855423,Max Lucado,1997.0,"You Are Special (Wemmicksville, #1)",eng,4.45,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2626,42,399171614,Renee Ahdieh,2015.0,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",eng,4.19,https://images.gr-assets.com/books/1417956963m/18798983.jpg,https://images.gr-assets.com/books/1417956963s/18798983.jpg
2627,28,307267148,"Nicholas D. Kristof, Sheryl WuDunn",2008.0,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,eng,4.31,https://images.gr-assets.com/books/1320486170m/6260997.jpg,https://images.gr-assets.com/books/1320486170s/6260997.jpg
2628,55,316127256,"Daniel Handler, Maira Kalman",2011.0,Why We Broke Up,eng,3.49,https://images.gr-assets.com/books/1348728685m/10798418.jpg,https://images.gr-assets.com/books/1348728685s/10798418.jpg
2629,26,1408852594,Sarah J. Maas,2014.0,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",eng,4.48,https://images.gr-assets.com/books/1384362444m/18243700.jpg,https://images.gr-assets.com/books/1384362444s/18243700.jpg
2630,37,1400064759,Curtis Sittenfeld,2008.0,American Wife,eng,3.72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2631,27,441014348,Jim Butcher,2006.0,"Cursor's Fury (Codex Alera, #3)",eng,4.36,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2632,44,449912558,Mary Doria Russell,1996.0,"The Sparrow (The Sparrow, #1)",eng,4.17,https://images.gr-assets.com/books/1230829367m/334176.jpg,https://images.gr-assets.com/books/1230829367s/334176.jpg
2633,43,743422449,Jodi Picoult,1996.0,Mercy,en-GB,3.57,https://images.gr-assets.com/books/1299040130m/10910.jpg,https://images.gr-assets.com/books/1299040130s/10910.jpg
2634,20,1477823832,Charlie N. Holmberg,2014.0,"The Paper Magician (The Paper Magician Trilogy, #1)",eng,3.63,https://images.gr-assets.com/books/1405618531m/20727654.jpg,https://images.gr-assets.com/books/1405618531s/20727654.jpg
2635,69,61728977,Steve Harvey,2009.0,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",,3.82,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2636,14,385526261,Candice Millard,2011.0,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",en-US,4.19,https://images.gr-assets.com/books/1327883084m/10335318.jpg,https://images.gr-assets.com/books/1327883084s/10335318.jpg
2637,79,143039970,"Shirley Jackson, Jonathan Lethem",1962.0,We Have Always Lived in the Castle,eng,4.05,https://images.gr-assets.com/books/1415357189m/89724.jpg,https://images.gr-assets.com/books/1415357189s/89724.jpg
2638,37,1591451876,Emerson Eggerichs,2004.0,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2639,99,316166294,Michael Connelly,2008.0,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2640,54,553560719,Timothy Zahn,1992.0,Dark Force Rising,en-US,4.14,https://images.gr-assets.com/books/1451092000m/216442.jpg,https://images.gr-assets.com/books/1451092000s/216442.jpg
2641,78,385344341,Lee Child,2013.0,"Never Go Back (Jack Reacher, #18)",eng,4.02,https://images.gr-assets.com/books/1467947214m/17262159.jpg,https://images.gr-assets.com/books/1467947214s/17262159.jpg
2642,29,60575808,Gail Carson Levine,2001.0,The Two Princesses of Bamarre,eng,4.02,https://images.gr-assets.com/books/1442734248m/183656.jpg,https://images.gr-assets.com/books/1442734248s/183656.jpg
2643,79,60929782,"Richard Wright, Jerry W. Ward Jr.",1945.0,Black Boy,en-US,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2644,38,446678457,Lalita Tademy,2001.0,Cane River,en-US,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2645,46,765305240,Terry Goodkind,2006.0,"Phantom (Sword of Truth, #10)",,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2646,96,553587579,Isaac Asimov,1986.0,Foundation and Earth (Foundation #5),eng,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2647,45,553384155,"James D. Bradley, Ron Powers",2000.0,Flags of Our Fathers,,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2648,58,525444475,"A.A. Milne, Ernest H. Shepard",1926.0,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",eng,4.43,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2649,208,807059099,Mahatma Gandhi,1940.0,The Story of My Experiments With Truth,eng,4.07,https://images.gr-assets.com/books/1320560971m/112803.jpg,https://images.gr-assets.com/books/1320560971s/112803.jpg
2650,54,425179613,"Lance Armstrong, Sally Jenkins",1999.0,It's Not About the Bike: My Journey Back to Life,en-US,3.72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2651,38,074347788X,Stephen E. Ambrose,1996.0,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,eng,4.22,https://images.gr-assets.com/books/1408925996m/45546.jpg,https://images.gr-assets.com/books/1408925996s/45546.jpg
2652,1,224097008,Helen Macdonald,2015.0,H is for Hawk,eng,3.74,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2653,81,034089699X,David Nicholls,2014.0,Us,eng,3.66,https://images.gr-assets.com/books/1406116779m/21423525.jpg,https://images.gr-assets.com/books/1406116779s/21423525.jpg
2654,46,1560760478,R.A. Salvatore,1990.0,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",eng,4.23,https://images.gr-assets.com/books/1322861953m/66695.jpg,https://images.gr-assets.com/books/1322861953s/66695.jpg
2655,5,785135804,"Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",2009.0,"Ender's Game, Volume 1: Battle School (Ender's Saga)",en-US,4.37,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2656,11,1421527553,"Karuho Shiina, Tomo Kimura",2006.0,"Kimi ni Todoke: From Me to You, Vol. 1",eng,4.23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2657,54,553580221,Dean Koontz,1999.0,False Memory,en-US,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2658,78,552152943,Terry Pratchett,1990.0,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",eng,3.91,https://images.gr-assets.com/books/1320456553m/34510.jpg,https://images.gr-assets.com/books/1320456553s/34510.jpg
2659,21,,C.J. Roberts,2011.0,"Captive in the Dark (The Dark Duet, #1)",eng,4.01,https://images.gr-assets.com/books/1315343569m/12513614.jpg,https://images.gr-assets.com/books/1315343569s/12513614.jpg
2660,532,1585425648,James Allen,1902.0,As a Man Thinketh,eng,4.29,https://images.gr-assets.com/books/1303439193m/81959.jpg,https://images.gr-assets.com/books/1303439193s/81959.jpg
2661,45,393064646,Mary Roach,2008.0,Bonk: The Curious Coupling of Science and Sex,en-US,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2662,42,451222385,Rachel Caine,2007.0,"Midnight Alley (The Morganville Vampires, #3)",eng,4.11,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2663,7,553418777,"Nina George, Simon Pare",2013.0,The Little Paris Bookshop,eng,3.51,https://images.gr-assets.com/books/1412462018m/23278537.jpg,https://images.gr-assets.com/books/1412462018s/23278537.jpg
2664,70,224097377,Ian McEwan,2012.0,Sweet Tooth,eng,3.4,https://images.gr-assets.com/books/1344373046m/13562049.jpg,https://images.gr-assets.com/books/1344373046s/13562049.jpg
2665,30,,Abbi Glines,2013.0,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",eng,4.26,https://images.gr-assets.com/books/1360904964m/17333880.jpg,https://images.gr-assets.com/books/1360904964s/17333880.jpg
2666,63,6479758,Tom Clancy,1996.0,"Executive Orders (Jack Ryan Universe, #9)",eng,4.04,https://images.gr-assets.com/books/1419127064m/19675.jpg,https://images.gr-assets.com/books/1419127064s/19675.jpg
2667,30,310321913,Ann Voskamp,2011.0,One Thousand Gifts: A Dare to Live Fully Right Where You Are,eng,4.03,https://images.gr-assets.com/books/1393970725m/8592946.jpg,https://images.gr-assets.com/books/1393970725s/8592946.jpg
2668,1,747545251,Robert Bloch,1959.0,Psycho,eng,4.09,https://images.gr-assets.com/books/1393286878m/156427.jpg,https://images.gr-assets.com/books/1393286878s/156427.jpg
2669,56,000649885X,Robin Hobb,1998.0,"Ship of Magic (Liveship Traders, #1)",eng,4.12,https://images.gr-assets.com/books/1360507722m/45100.jpg,https://images.gr-assets.com/books/1360507722s/45100.jpg
2670,61,1560254556,"Alistair MacLean, Clint Willis",1967.0,Where Eagles Dare ,,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2671,82,99498596,Maeve Binchy,1990.0,Circle of Friends,eng,4.0,https://images.gr-assets.com/books/1342486126m/41977.jpg,https://images.gr-assets.com/books/1342486126s/41977.jpg
2672,27,1502784270,Rupi Kaur,2014.0,Milk and Honey,eng,4.27,https://images.gr-assets.com/books/1491595510m/23513349.jpg,https://images.gr-assets.com/books/1491595510s/23513349.jpg
2673,59,425170349,Tom Clancy,1998.0,"Rainbow Six (Jack Ryan Universe, #10)",en-US,4.07,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2674,71,60515228,Neil Gaiman,2006.0,Fragile Things: Short Fictions and Wonders,eng,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2675,70,749942010,Rosamund Lupton,2010.0,Sister,eng,3.77,https://images.gr-assets.com/books/1320189763m/8196732.jpg,https://images.gr-assets.com/books/1320189763s/8196732.jpg
2676,42,765377063,"Liu Cixin, Ken Liu",2007.0,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",eng,4.0,https://images.gr-assets.com/books/1415428227m/20518872.jpg,https://images.gr-assets.com/books/1415428227s/20518872.jpg
2677,62,61031321,Terry Pratchett,2001.0,"Thief of Time (Discworld, #26; Death, #5)",eng,4.25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2678,37,1401201911,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",2003.0,Superman: Red Son,eng,4.17,https://images.gr-assets.com/books/1298557533m/154798.jpg,https://images.gr-assets.com/books/1298557533s/154798.jpg
